Weather_Key,Temperature,Precipitation,Condition
2025090521,24.8,0.0,Clear
2025090522,24.4,0.0,Clear
2025090523,23.9,0.0,Clear
2025090600,23.5,0.0,Clear
2025090601,23.4,0.0,Clear
2025090602,23.1,0.0,Clear
2025090603,22.9,0.0,Cloudy
2025090604,22.6,0.0,Cloudy
2025090605,22.3,0.0,Cloudy
2025090606,22.0,0.0,Clear
2025090607,21.9,0.0,Clear
2025090608,23.2,0.0,Cloudy
2025090609,24.5,0.1,Rain
2025090610,26.0,0.0,Clear
2025090611,27.9,0.0,Cloudy
2025090612,29.2,0.0,Cloudy
2025090613,30.1,0.0,Cloudy
2025090614,24.3,5.1,Rain
2025090615,26.0,0.3,Rain
2025090616,26.9,0.1,Rain
2025090617,23.3,1.7,Rain
2025090618,22.0,7.8,Rain
2025090619,21.8,0.7,Rain
2025090620,21.6,0.0,Cloudy
2025090621,21.4,1.2,Rain
2025090622,19.9,2.4,Rain
2025090623,19.1,1.0,Rain
2025090700,18.8,0.4,Rain
2025090701,18.5,0.6,Rain
2025090702,18.1,2.0,Rain
2025090703,17.9,0.5,Rain
2025090704,17.6,0.5,Rain
2025090705,17.5,0.2,Rain
2025090706,17.4,0.2,Rain
2025090707,17.2,2.0,Rain
2025090708,17.0,5.3,Rain
2025090709,16.8,3.4,Rain
2025090710,17.1,0.4,Rain
2025090711,18.5,0.5,Rain
2025090712,18.4,1.0,Rain
2025090713,19.0,0.6,Rain
2025090714,19.2,0.1,Rain
2025090715,19.6,0.0,Cloudy
2025090716,20.0,0.0,Cloudy
2025090717,20.8,0.0,Cloudy
2025090718,20.5,0.0,Cloudy
2025090719,19.5,0.0,Cloudy
2025090720,18.4,0.0,Cloudy
2025090721,18.2,0.0,Clear
2025090722,18.4,0.1,Rain
2025090723,17.8,0.0,Cloudy
2025090800,17.0,0.0,Cloudy
2025090801,16.6,0.0,Cloudy
2025090802,16.0,0.0,Clear
2025090803,15.3,0.0,Clear
2025090804,14.6,0.0,Clear
2025090805,13.8,0.0,Cloudy
2025090806,13.1,0.0,Clear
2025090807,13.1,0.0,Clear
2025090808,14.4,0.0,Clear
2025090809,15.9,0.0,Clear
2025090810,17.9,0.0,Clear
2025090811,19.2,0.0,Cloudy
2025090812,20.1,0.0,Clear
2025090813,20.9,0.0,Clear
2025090814,21.4,0.0,Clear
2025090815,21.6,0.0,Clear
2025090816,21.6,0.0,Clear
2025090817,21.2,0.0,Clear
2025090818,20.7,0.0,Clear
2025090819,18.9,0.0,Clear
2025090820,17.8,0.0,Clear
2025090821,17.5,0.0,Clear
2025090822,16.5,0.0,Clear
2025090823,16.0,0.0,Clear
2025090900,15.4,0.0,Clear
2025090901,15.1,0.0,Clear
2025090902,14.6,0.0,Clear
2025090903,14.1,0.0,Clear
2025090904,13.8,0.0,Clear
2025090905,13.5,0.0,Clear
2025090906,13.2,0.0,Clear
2025090907,13.2,0.0,Clear
2025090908,14.6,0.0,Clear
2025090909,15.9,0.0,Clear
2025090910,18.1,0.0,Clear
2025090911,19.9,0.0,Clear
2025090912,20.9,0.0,Clear
2025090913,21.4,0.0,Clear
2025090914,21.9,0.0,Clear
2025090915,22.2,0.0,Cloudy
2025090916,22.2,0.0,Cloudy
2025090917,21.8,0.0,Cloudy
2025090918,20.8,0.0,Cloudy
2025090919,19.2,0.0,Clear
2025090920,18.1,0.0,Clear
2025090921,17.7,0.0,Clear
2025090922,17.2,0.0,Cloudy
2025090923,16.8,0.0,Cloudy
2025091000,16.5,0.0,Cloudy
2025091001,16.5,0.0,Cloudy
2025091002,16.5,0.0,Cloudy
2025091003,16.1,0.0,Cloudy
2025091004,15.8,0.0,Cloudy
2025091005,15.6,0.0,Cloudy
2025091006,15.6,0.0,Cloudy
2025091007,15.6,0.0,Cloudy
2025091008,15.8,0.0,Cloudy
2025091009,15.2,1.4,Rain
2025091010,15.7,1.5,Rain
2025091011,16.4,1.0,Rain
2025091012,16.9,0.8,Rain
2025091013,18.0,0.3,Rain
2025091014,19.5,0.0,Cloudy
2025091015,20.4,0.0,Cloudy
2025091016,20.4,0.0,Cloudy
2025091017,20.6,0.0,Cloudy
2025091018,20.4,0.0,Clear
2025091019,19.6,0.0,Cloudy
2025091020,18.9,0.0,Clear
2025091021,20.6,0.0,Cloudy
2025091022,20.3,0.0,Cloudy
2025091023,19.8,0.0,Clear
2025091100,19.1,0.0,Clear
2025091101,18.1,0.0,Clear
2025091102,17.5,0.0,Clear
2025091103,16.9,0.0,Clear
2025091104,16.3,0.0,Clear
2025091105,15.9,0.0,Clear
2025091106,15.4,0.0,Clear
2025091107,15.4,0.0,Clear
2025091108,16.6,0.0,Clear
2025091109,18.7,0.0,Clear
2025091110,21.1,0.0,Clear
2025091111,23.5,0.0,Clear
2025091112,25.1,0.0,Cloudy
2025091113,26.0,0.0,Cloudy
2025091114,26.6,0.0,Clear
2025091115,26.9,0.0,Clear
2025091116,26.6,0.0,Cloudy
2025091117,26.0,0.0,Cloudy
2025091118,25.2,0.0,Clear
2025091119,23.8,0.0,Clear
2025091120,22.2,0.0,Clear
2025091121,21.6,0.0,Clear
2025091122,21.2,0.0,Clear
2025091123,20.4,0.0,Clear
2025091200,19.1,0.0,Clear
2025091201,18.2,0.0,Clear
2025091202,17.8,0.0,Clear
2025091203,17.4,0.0,Clear
2025091204,17.4,0.0,Clear
2025091205,16.9,0.0,Clear
2025091206,16.5,0.0,Clear
2025091207,16.3,0.0,Clear
2025091208,17.6,0.0,Clear
2025091209,19.5,0.0,Clear
2025091210,21.5,0.0,Cloudy
2025091211,23.0,0.0,Cloudy
2025091212,23.8,0.0,Cloudy
2025091213,24.9,0.0,Clear
2025091214,26.0,0.0,Clear
2025091215,27.4,0.0,Cloudy
2025091216,27.1,0.0,Cloudy
2025091217,26.6,0.0,Cloudy
2025091218,25.2,0.0,Cloudy
2025091219,22.7,0.0,Cloudy
2025091220,20.9,0.0,Cloudy
2025091221,20.0,0.0,Clear
2025091222,19.9,0.0,Cloudy
2025091223,19.5,0.0,Cloudy
2025091300,19.1,0.0,Cloudy
2025091301,18.8,0.0,Clear
2025091302,18.2,0.0,Clear
2025091303,17.8,0.0,Clear
2025091304,17.2,0.0,Clear
2025091305,16.7,0.0,Clear
2025091306,16.3,0.0,Clear
2025091307,16.2,0.0,Clear
2025091308,17.9,0.0,Clear
2025091309,19.0,0.0,Cloudy
2025091310,20.5,0.0,Clear
2025091311,23.4,0.0,Clear
2025091312,25.0,0.0,Clear
2025091313,25.9,0.1,Rain
2025091314,26.5,0.0,Cloudy
2025091315,26.0,0.1,Rain
2025091316,24.3,0.5,Rain
2025091317,23.0,0.0,Cloudy
2025091318,22.6,0.0,Cloudy
2025091319,21.6,0.0,Cloudy
2025091320,20.8,0.0,Cloudy
2025091321,20.5,0.0,Cloudy
2025091322,20.5,0.0,Cloudy
2025091323,20.4,0.0,Cloudy
2025091400,19.9,0.0,Cloudy
2025091401,19.5,0.0,Clear
2025091402,19.0,0.0,Cloudy
2025091403,18.5,0.0,Cloudy
2025091404,17.9,0.0,Clear
2025091405,17.5,0.0,Clear
2025091406,17.2,0.0,Clear
2025091407,17.0,0.0,Clear
2025091408,18.8,0.0,Clear
2025091409,21.0,0.0,Clear
2025091410,23.4,0.0,Clear
2025091411,25.5,0.0,Clear
2025091412,27.3,0.0,Clear
2025091413,28.9,0.1,Rain
2025091414,29.8,0.1,Rain
2025091415,28.7,0.0,Cloudy
2025091416,27.4,0.2,Rain
2025091417,26.2,0.1,Rain
2025091418,25.2,0.0,Cloudy
2025091419,23.5,0.0,Cloudy
2025091420,22.0,0.0,Cloudy
2025091421,21.5,0.0,Cloudy
2025091422,21.0,0.0,Cloudy
2025091423,20.4,0.0,Cloudy
2025091500,20.0,0.0,Cloudy
2025091501,19.6,0.0,Cloudy
2025091502,19.0,0.0,Cloudy
2025091503,18.6,0.0,Cloudy
2025091504,18.4,0.0,Cloudy
2025091505,18.0,0.0,Cloudy
2025091506,18.0,0.0,Cloudy
2025091507,17.9,0.0,Cloudy
2025091508,19.1,0.0,Cloudy
2025091509,20.1,0.0,Cloudy
2025091510,22.5,0.0,Cloudy
2025091511,24.8,0.0,Clear
2025091512,26.5,0.0,Cloudy
2025091513,27.6,0.0,Cloudy
2025091514,28.4,0.0,Cloudy
2025091515,28.5,0.0,Cloudy
2025091516,28.1,0.0,Cloudy
2025091517,27.2,0.0,Cloudy
2025091518,25.5,0.0,Cloudy
2025091519,23.1,0.0,Cloudy
2025091520,22.0,0.0,Cloudy
2025091521,20.9,0.0,Cloudy
2025091522,20.4,0.0,Cloudy
2025091523,19.8,0.0,Cloudy
2025091600,19.5,0.0,Cloudy
2025091601,19.4,0.0,Cloudy
2025091602,19.0,0.0,Cloudy
2025091603,18.5,0.0,Cloudy
2025091604,18.3,0.0,Cloudy
2025091605,18.2,0.0,Cloudy
2025091606,17.9,0.0,Cloudy
2025091607,17.5,0.0,Cloudy
2025091608,18.5,0.0,Cloudy
2025091609,19.2,0.0,Cloudy
2025091610,20.6,0.0,Cloudy
2025091611,22.4,0.0,Cloudy
2025091612,23.6,0.0,Cloudy
2025091613,24.5,0.0,Cloudy
2025091614,23.2,0.0,Cloudy
2025091615,23.1,0.0,Cloudy
2025091616,23.5,0.0,Cloudy
2025091617,22.3,0.0,Cloudy
2025091618,22.1,0.0,Cloudy
2025091619,20.8,0.0,Cloudy
2025091620,20.0,0.0,Cloudy
2025091621,19.6,0.0,Cloudy
2025091622,19.3,0.0,Cloudy
2025091623,18.8,0.0,Cloudy
2025091700,18.4,0.0,Cloudy
2025091701,18.4,0.0,Cloudy
2025091702,18.0,0.0,Cloudy
2025091703,17.8,0.0,Cloudy
2025091704,17.6,0.0,Cloudy
2025091705,17.5,0.2,Rain
2025091706,17.3,0.0,Clear
2025091707,17.2,0.0,Cloudy
2025091708,18.0,0.0,Cloudy
2025091709,18.5,0.0,Cloudy
2025091710,19.9,0.0,Cloudy
2025091711,20.0,0.0,Cloudy
2025091712,20.1,5.4,Rain
2025091713,20.5,0.2,Rain
2025091714,21.1,0.3,Rain
2025091715,20.9,0.4,Rain
2025091716,20.8,0.1,Rain
2025091717,20.5,0.0,Cloudy
2025091718,20.2,0.1,Rain
2025091719,19.9,0.1,Rain
2025091720,19.6,0.0,Cloudy
2025091721,19.5,0.0,Cloudy
2025091722,19.3,0.0,Cloudy
2025091723,19.3,0.0,Cloudy
2025091800,19.2,0.0,Cloudy
2025091801,19.3,0.0,Cloudy
2025091802,19.2,0.0,Cloudy
2025091803,19.1,0.0,Cloudy
2025091804,18.9,0.1,Rain
2025091805,18.6,0.0,Cloudy
2025091806,18.5,0.0,Cloudy
2025091807,18.2,0.0,Cloudy
2025091808,18.9,0.0,Cloudy
2025091809,20.1,0.0,Clear
2025091810,21.7,0.0,Clear
2025091811,23.0,0.0,Clear
2025091812,24.2,0.0,Clear
2025091813,25.4,0.0,Clear
2025091814,26.2,0.0,Clear
2025091815,26.9,0.0,Clear
2025091816,27.2,0.0,Clear
2025091817,27.4,0.0,Clear
2025091818,26.8,0.0,Clear
2025091819,24.9,0.0,Clear
2025091820,23.4,0.0,Clear
2025091821,23.0,0.0,Clear
2025091822,22.0,0.0,Clear
2025091823,20.6,0.0,Clear
2025091900,19.5,0.0,Clear
2025091901,19.1,0.0,Clear
2025091902,18.8,0.0,Clear
2025091903,18.3,0.0,Clear
2025091904,18.4,0.0,Clear
2025091905,18.4,0.0,Clear
2025091906,18.2,0.0,Clear
2025091907,18.0,0.0,Clear
2025091908,19.9,0.0,Clear
2025091909,22.0,0.0,Clear
2025091910,23.5,0.0,Clear
2025091911,25.0,0.0,Clear
2025091912,26.4,0.0,Clear
2025091913,27.3,0.0,Clear
2025091914,27.7,0.0,Clear
2025091915,28.0,0.0,Cloudy
2025091916,28.0,0.0,Clear
2025091917,27.3,0.0,Clear
2025091918,26.0,0.0,Clear
2025091919,23.9,0.0,Clear
2025091920,23.1,0.0,Clear
2025091921,22.9,0.0,Clear
2025091922,21.5,0.0,Clear
2025091923,20.4,0.0,Clear
2025092000,19.5,0.0,Clear
2025092001,18.6,0.0,Clear
2025092002,17.7,0.0,Clear
2025092003,16.8,0.0,Clear
2025092004,16.1,0.0,Clear
2025092005,15.6,0.0,Clear
2025092006,15.0,0.0,Clear
2025092007,14.5,0.0,Clear
2025092008,15.2,0.0,Clear
2025092009,17.0,0.0,Clear
2025092010,18.7,0.0,Clear
2025092011,20.2,0.0,Clear
2025092012,21.5,0.0,Clear
2025092013,22.5,0.0,Clear
2025092014,23.2,0.0,Clear
2025092015,23.8,0.0,Clear
2025092016,23.8,0.0,Clear
2025092017,23.4,0.0,Clear
2025092018,21.6,0.0,Clear
2025092019,19.5,0.0,Clear
2025092020,18.6,0.0,Clear
2025092021,17.5,0.0,Cloudy
2025092022,17.0,0.0,Cloudy
2025092023,16.6,0.0,Cloudy
2025092100,16.2,0.0,Cloudy
2025092101,15.6,0.0,Cloudy
2025092102,15.2,0.0,Cloudy
2025092103,14.8,0.0,Cloudy
2025092104,14.5,0.0,Cloudy
2025092105,14.2,0.0,Cloudy
2025092106,13.9,0.0,Cloudy
2025092107,13.8,0.0,Cloudy
2025092108,15.0,0.0,Cloudy
2025092109,16.3,0.0,Cloudy
2025092110,18.3,0.0,Cloudy
2025092111,19.8,0.0,Cloudy
2025092112,20.9,0.0,Cloudy
2025092113,21.8,0.0,Cloudy
2025092114,22.1,0.0,Cloudy
2025092115,22.0,0.0,Cloudy
2025092116,21.0,0.0,Cloudy
2025092117,19.9,0.0,Cloudy
2025092118,19.0,0.0,Clear
2025092119,17.7,0.0,Clear
2025092120,17.0,0.0,Clear
2025092121,15.7,0.0,Clear
2025092122,15.2,0.0,Clear
2025092123,14.9,0.0,Cloudy
2025092200,14.2,0.0,Cloudy
2025092201,13.6,0.0,Clear
2025092202,13.1,0.0,Cloudy
2025092203,12.7,0.0,Cloudy
2025092204,12.6,0.0,Cloudy
2025092205,12.3,0.0,Cloudy
2025092206,12.1,0.0,Clear
2025092207,12.0,0.0,Clear
2025092208,13.7,0.0,Clear
2025092209,15.9,0.0,Clear
2025092210,18.0,0.0,Cloudy
2025092211,19.7,0.0,Cloudy
2025092212,21.2,0.0,Cloudy
2025092213,21.7,0.0,Cloudy
2025092214,22.0,0.0,Cloudy
2025092215,22.0,0.0,Cloudy
2025092216,22.6,0.0,Cloudy
2025092217,22.5,0.0,Clear
2025092218,21.2,0.0,Clear
2025092219,19.9,0.0,Clear
2025092220,19.5,0.0,Clear
2025092221,19.0,0.0,Clear
2025092222,18.6,0.0,Cloudy
2025092223,18.4,0.0,Clear
2025092300,18.2,0.0,Cloudy
2025092301,18.2,0.0,Cloudy
2025092302,18.0,0.0,Cloudy
2025092303,17.5,0.0,Cloudy
2025092304,17.2,0.0,Cloudy
2025092305,17.0,0.0,Clear
2025092306,16.6,0.0,Clear
2025092307,17.0,0.0,Cloudy
2025092308,18.4,0.0,Cloudy
2025092309,20.5,0.0,Cloudy
2025092310,22.4,0.0,Cloudy
2025092311,25.5,0.0,Cloudy
2025092312,28.1,0.0,Cloudy
2025092313,28.9,0.0,Cloudy
2025092314,28.8,0.0,Cloudy
2025092315,29.4,0.0,Cloudy
2025092316,29.5,0.0,Cloudy
2025092317,29.2,0.0,Cloudy
2025092318,27.8,0.0,Cloudy
2025092319,26.0,0.0,Cloudy
2025092320,25.6,0.0,Cloudy
2025092321,21.9,3.9,Rain
2025092322,20.9,2.2,Rain
2025092323,20.9,0.5,Rain
2025092400,20.8,0.0,Cloudy
2025092401,20.6,0.0,Cloudy
2025092402,20.1,0.0,Cloudy
2025092403,19.5,0.0,Cloudy
2025092404,19.3,0.0,Cloudy
2025092405,18.9,0.0,Cloudy
2025092406,18.4,0.0,Cloudy
2025092407,18.5,0.0,Cloudy
2025092408,19.9,0.0,Cloudy
2025092409,22.1,0.0,Cloudy
2025092410,23.6,0.0,Cloudy
2025092411,24.3,0.0,Cloudy
2025092412,25.2,0.0,Cloudy
2025092413,26.0,0.0,Cloudy
2025092414,26.6,0.0,Cloudy
2025092415,26.5,0.1,Rain
2025092416,25.9,0.1,Rain
2025092417,23.3,0.0,Cloudy
2025092418,21.4,0.4,Rain
2025092419,21.5,0.1,Rain
2025092420,20.9,0.7,Rain
2025092421,21.2,0.0,Cloudy
2025092422,20.9,0.7,Rain
2025092423,20.5,0.9,Rain
2025092500,20.5,1.7,Rain
2025092501,20.3,0.6,Rain
2025092502,20.1,0.6,Rain
2025092503,19.9,5.3,Rain
2025092504,20.0,9.1,Rain
2025092505,20.0,17.1,Rain
2025092506,20.4,0.7,Rain
2025092507,20.6,0.0,Cloudy
2025092508,20.6,0.1,Rain
2025092509,21.5,4.4,Rain
2025092510,21.7,1.7,Rain
2025092511,23.5,0.1,Rain
2025092512,23.4,2.5,Rain
2025092513,22.8,1.2,Rain
2025092514,24.9,0.3,Rain
2025092515,23.4,1.5,Rain
2025092516,23.9,0.4,Rain
2025092517,23.6,0.8,Rain
2025092518,24.0,0.2,Rain
2025092519,23.5,0.1,Rain
2025092520,23.2,0.0,Cloudy
2025092521,22.6,0.2,Rain
2025092522,22.1,0.0,Cloudy
2025092523,22.0,0.0,Cloudy
2025092600,21.5,0.0,Cloudy
2025092601,20.7,0.0,Cloudy
2025092602,19.8,0.0,Cloudy
2025092603,19.5,0.0,Cloudy
2025092604,19.5,0.0,Cloudy
2025092605,19.2,0.0,Cloudy
2025092606,18.7,0.0,Cloudy
2025092607,18.6,0.0,Cloudy
2025092608,19.2,0.0,Cloudy
2025092609,21.5,0.0,Cloudy
2025092610,22.9,0.0,Cloudy
2025092611,24.1,0.0,Clear
2025092612,25.2,0.0,Clear
2025092613,26.1,0.0,Clear
2025092614,26.4,0.0,Clear
2025092615,26.5,0.0,Cloudy
2025092616,26.4,0.0,Clear
2025092617,26.0,0.0,Cloudy
2025092618,24.9,0.0,Clear
2025092619,23.2,0.0,Clear
2025092620,22.3,0.0,Cloudy
2025092621,21.9,0.0,Cloudy
2025092622,21.4,0.0,Cloudy
2025092623,20.7,0.0,Cloudy
2025092700,20.1,0.0,Cloudy
2025092701,19.9,0.0,Clear
2025092702,19.0,0.0,Cloudy
2025092703,18.4,0.0,Cloudy
2025092704,18.1,0.0,Cloudy
2025092705,17.8,0.0,Cloudy
2025092706,17.2,0.0,Clear
2025092707,16.9,0.0,Cloudy
2025092708,18.0,0.0,Cloudy
2025092709,19.4,0.0,Cloudy
2025092710,21.0,0.0,Cloudy
2025092711,23.0,0.0,Cloudy
2025092712,23.8,0.0,Cloudy
2025092713,24.4,0.0,Cloudy
2025092714,24.2,0.0,Cloudy
2025092715,23.9,0.0,Cloudy
2025092716,23.8,0.0,Cloudy
2025092717,22.9,0.0,Cloudy
2025092718,22.1,0.0,Cloudy
2025092719,20.9,0.0,Cloudy
2025092720,20.5,0.0,Cloudy
2025092721,21.0,0.1,Rain
2025092722,21.0,0.0,Cloudy
2025092723,20.6,0.0,Cloudy
2025092800,20.3,0.0,Cloudy
2025092801,19.8,0.5,Rain
2025092802,19.3,0.0,Cloudy
2025092803,19.2,0.1,Rain
2025092804,19.0,0.0,Cloudy
2025092805,18.5,0.0,Cloudy
2025092806,18.1,0.0,Cloudy
2025092807,17.7,0.0,Clear
2025092808,19.1,0.0,Clear
2025092809,20.6,0.0,Clear
2025092810,21.9,0.0,Clear
2025092811,23.2,0.0,Clear
2025092812,24.5,0.0,Clear
2025092813,25.5,0.0,Clear
2025092814,26.4,0.0,Clear
2025092815,27.2,0.0,Clear
2025092816,27.9,0.0,Clear
2025092817,28.0,0.0,Clear
2025092818,27.0,0.0,Clear
2025092819,24.2,0.0,Clear
2025092820,23.5,0.0,Clear
2025092821,22.6,0.0,Clear
2025092822,21.8,0.0,Clear
2025092823,21.1,0.0,Cloudy
2025092900,20.5,0.0,Clear
2025092901,20.0,0.0,Cloudy
2025092902,20.2,0.0,Cloudy
2025092903,19.6,0.0,Cloudy
2025092904,19.1,0.0,Cloudy
2025092905,18.5,0.0,Cloudy
2025092906,17.8,0.0,Cloudy
2025092907,17.2,0.0,Cloudy
2025092908,17.7,0.0,Cloudy
2025092909,18.7,0.0,Cloudy
2025092910,20.2,0.0,Cloudy
2025092911,21.5,0.0,Cloudy
2025092912,22.9,0.0,Cloudy
2025092913,24.0,0.0,Cloudy
2025092914,24.1,0.0,Cloudy
2025092915,24.0,0.0,Cloudy
2025092916,23.6,0.0,Cloudy
2025092917,23.1,0.0,Cloudy
2025092918,22.5,0.0,Cloudy
2025092919,21.2,0.0,Cloudy
2025092920,20.1,0.0,Cloudy
2025092921,19.4,0.0,Cloudy
2025092922,19.0,0.0,Cloudy
2025092923,18.6,0.0,Cloudy
2025093000,18.4,0.0,Cloudy
2025093001,18.1,0.0,Cloudy
2025093002,17.9,0.0,Cloudy
2025093003,17.6,0.0,Cloudy
2025093004,17.4,0.0,Cloudy
2025093005,17.1,0.0,Cloudy
2025093006,17.0,0.0,Cloudy
2025093007,17.0,0.0,Cloudy
2025093008,17.5,0.0,Cloudy
2025093009,18.6,0.0,Cloudy
2025093010,20.2,0.0,Cloudy
2025093011,21.6,0.0,Cloudy
2025093012,22.9,0.0,Cloudy
2025093013,24.4,0.0,Cloudy
2025093014,25.1,0.0,Cloudy
2025093015,25.3,0.0,Cloudy
2025093016,25.4,0.0,Cloudy
2025093017,24.6,0.0,Cloudy
2025093018,23.2,0.0,Cloudy
2025093019,21.6,0.0,Cloudy
2025093020,21.2,0.0,Cloudy
2025093021,20.3,0.0,Cloudy
2025093022,19.6,0.0,Cloudy
2025093023,18.8,0.0,Cloudy
2025100100,18.1,0.0,Cloudy
2025100101,17.2,0.0,Cloudy
2025100102,16.3,0.0,Cloudy
2025100103,15.0,0.0,Cloudy
2025100104,13.9,0.0,Cloudy
2025100105,13.1,0.0,Clear
2025100106,12.6,0.0,Clear
2025100107,12.1,0.0,Clear
2025100108,12.6,0.0,Clear
2025100109,13.8,0.0,Clear
2025100110,15.4,0.0,Clear
2025100111,16.8,0.0,Clear
2025100112,18.0,0.0,Clear
2025100113,18.7,0.0,Clear
2025100114,19.9,0.0,Clear
2025100115,20.2,0.0,Clear
2025100116,20.3,0.0,Clear
2025100117,19.9,0.0,Clear
2025100118,18.7,0.0,Clear
2025100119,17.0,0.0,Clear
2025100120,16.6,0.0,Clear
2025100121,15.4,0.0,Clear
2025100122,14.6,0.0,Clear
2025100123,13.8,0.0,Clear
2025100200,13.2,0.0,Clear
2025100201,12.6,0.0,Clear
2025100202,11.5,0.0,Clear
2025100203,10.9,0.0,Clear
2025100204,10.6,0.0,Clear
2025100205,10.3,0.0,Clear
2025100206,9.9,0.0,Clear
2025100207,9.6,0.0,Clear
2025100208,10.8,0.0,Clear
2025100209,12.7,0.0,Clear
2025100210,14.8,0.0,Clear
2025100211,16.3,0.0,Clear
2025100212,17.4,0.0,Cloudy
2025100213,18.1,0.0,Cloudy
2025100214,18.5,0.0,Cloudy
2025100215,19.0,0.0,Cloudy
2025100216,19.0,0.0,Cloudy
2025100217,18.5,0.0,Cloudy
2025100218,17.6,0.0,Cloudy
2025100219,16.0,0.0,Cloudy
2025100220,14.7,0.0,Cloudy
2025100221,13.4,0.0,Cloudy
2025100222,13.1,0.0,Clear
2025100223,13.1,0.0,Cloudy
2025100300,12.7,0.0,Cloudy
2025100301,12.1,0.0,Cloudy
2025100302,11.1,0.0,Cloudy
2025100303,9.8,0.0,Cloudy
2025100304,9.4,0.0,Cloudy
2025100305,9.4,0.0,Cloudy
2025100306,9.1,0.0,Clear
2025100307,9.0,0.0,Clear
2025100308,10.6,0.0,Cloudy
2025100309,12.8,0.0,Cloudy
2025100310,15.4,0.0,Cloudy
2025100311,17.6,0.0,Cloudy
2025100312,19.1,0.0,Cloudy
2025100313,20.3,0.0,Clear
2025100314,21.5,0.0,Clear
2025100315,22.0,0.0,Clear
2025100316,22.1,0.0,Clear
2025100317,21.6,0.0,Clear
2025100318,20.1,0.0,Clear
2025100319,18.1,0.0,Clear
2025100320,17.8,0.0,Clear
2025100321,17.0,0.0,Clear
2025100322,16.5,0.0,Clear
2025100323,15.9,0.0,Clear
2025100400,15.4,0.0,Clear
2025100401,15.0,0.0,Clear
2025100402,14.0,0.0,Clear
2025100403,13.5,0.0,Clear
2025100404,13.1,0.0,Clear
2025100405,12.5,0.0,Clear
2025100406,12.1,0.0,Clear
2025100407,11.8,0.0,Clear
2025100408,13.5,0.0,Clear
2025100409,15.7,0.0,Clear
2025100410,19.0,0.0,Clear
2025100411,21.8,0.0,Clear
2025100412,24.1,0.0,Clear
2025100413,25.9,0.0,Clear
2025100414,26.9,0.0,Cloudy
2025100415,27.5,0.0,Cloudy
2025100416,27.8,0.0,Clear
2025100417,27.6,0.0,Clear
2025100418,25.4,0.0,Clear
2025100419,22.5,0.0,Clear
2025100420,21.8,0.0,Cloudy
2025100421,20.5,0.0,Cloudy
2025100422,20.3,0.0,Cloudy
2025100423,19.9,0.0,Cloudy
2025100500,19.2,0.0,Cloudy
2025100501,18.5,0.0,Clear
2025100502,17.1,0.0,Clear
2025100503,16.2,0.0,Clear
2025100504,15.8,0.0,Clear
2025100505,15.3,0.0,Clear
2025100506,14.8,0.0,Clear
2025100507,14.4,0.0,Clear
2025100508,15.4,0.0,Clear
2025100509,18.2,0.0,Clear
2025100510,21.3,0.0,Clear
2025100511,24.0,0.0,Clear
2025100512,26.2,0.0,Clear
2025100513,27.9,0.0,Clear
2025100514,29.0,0.0,Clear
2025100515,29.8,0.0,Clear
2025100516,29.5,0.0,Clear
2025100517,27.7,0.0,Clear
2025100518,24.6,0.0,Clear
2025100519,22.8,0.0,Clear
2025100520,22.0,0.0,Clear
2025100521,22.0,0.0,Clear
2025100522,21.4,0.0,Clear
2025100523,20.9,0.0,Clear
2025100600,20.4,0.0,Clear
2025100601,19.6,0.0,Clear
2025100602,18.2,0.0,Clear
2025100603,17.0,0.0,Clear
2025100604,16.3,0.0,Clear
2025100605,15.8,0.0,Clear
2025100606,15.1,0.0,Clear
2025100607,14.6,0.0,Clear
2025100608,15.6,0.0,Clear
2025100609,17.5,0.0,Clear
2025100610,20.0,0.0,Clear
2025100611,22.5,0.0,Clear
2025100612,24.5,0.0,Clear
2025100613,25.7,0.0,Clear
2025100614,26.8,0.0,Clear
2025100615,26.8,0.0,Clear
2025100616,25.3,0.0,Clear
2025100617,23.5,0.0,Clear
2025100618,21.8,0.0,Cloudy
2025100619,20.4,0.0,Cloudy
2025100620,20.2,0.0,Cloudy
2025100621,20.1,0.0,Cloudy
2025100622,20.0,0.0,Clear
2025100623,19.8,0.0,Clear
2025100700,19.2,0.0,Clear
2025100701,18.6,0.0,Clear
2025100702,18.3,0.0,Clear
2025100703,17.9,0.0,Clear
2025100704,17.6,0.0,Clear
2025100705,17.4,0.0,Clear
2025100706,17.3,0.0,Clear
2025100707,17.1,0.0,Clear
2025100708,17.9,0.0,Clear
2025100709,19.6,0.0,Cloudy
2025100710,21.7,0.0,Clear
2025100711,23.8,0.0,Clear
2025100712,25.8,0.0,Cloudy
2025100713,27.4,0.0,Cloudy
2025100714,26.9,0.0,Cloudy
2025100715,27.3,0.0,Cloudy
2025100716,27.4,0.0,Cloudy
2025100717,26.8,0.0,Cloudy
2025100718,25.5,0.0,Cloudy
2025100719,23.9,0.0,Cloudy
2025100720,22.6,0.0,Cloudy
2025100721,22.2,0.0,Cloudy
2025100722,21.6,0.0,Cloudy
2025100723,21.7,0.0,Cloudy
2025100800,21.8,0.0,Cloudy
2025100801,21.3,0.2,Rain
2025100802,21.0,0.2,Rain
2025100803,21.3,0.1,Rain
2025100804,21.5,0.1,Rain
2025100805,20.6,0.6,Rain
2025100806,20.5,0.1,Rain
2025100807,20.6,0.2,Rain
